fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,alcohol_scaled,volatile_scaled,sulphates_scaled,citric_acid_scaled,alc_minus_volatile_scaled
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6,0.5076923076923077,0.1643835616438356,0.1437125748502994,0.24,0.34330874604847206
11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,6,0.40000000000000013,0.15753424657534243,0.34730538922155696,0.49,0.2424657534246577
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,6,0.5076923076923077,0.1643835616438356,0.1437125748502994,0.24,0.34330874604847206
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,5,0.3076923076923077,0.0821917808219178,0.16766467065868265,0.49,0.2255005268703899
10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,4,0.18461538461538463,0.32191780821917804,0.13772455089820365,0.49,-0.1373024236037934
10.6,0.34,0.49,3.2,0.078,20.0,78.0,0.9992,3.19,0.7,10.0,6,0.24615384615384617,0.15068493150684933,0.2215568862275449,0.49,0.09546891464699683
12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,6,0.2769230769230768,0.10273972602739725,0.281437125748503,0.49,0.17418335089567957
9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,4,0.24615384615384617,0.2602739726027397,0.1137724550898204,0.24,-0.014120126448893544
8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,5,0.1692307692307693,0.2191780821917808,0.1616766467065868,0.49,-0.049947312961011514
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,5,0.2153846153846155,0.23972602739726023,0.1616766467065868,0.49,-0.024341412012644725
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,6,0.2153846153846155,0.13013698630136986,0.10778443113772454,0.49,0.08524762908324565
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,0.18461538461538463,0.2602739726027397,0.06586826347305388,0.49,-0.07565858798735509
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5,0.18461538461538463,0.2602739726027397,0.06586826347305388,0.49,-0.07565858798735509
11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,5,0.12307692307692308,0.25342465753424653,0.059880239520958084,0.49,-0.13034773445732345
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,7,0.23076923076923084,0.10958904109589043,0.1976047904191617,0.49,0.1211801896733404
11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,7,0.3538461538461537,0.14383561643835616,0.2574850299401198,0.49,0.21001053740779754
7.6,0.51,0.24,2.4,0.091,8.0,38.0,0.998,3.47,0.66,9.6,6,0.18461538461538463,0.2671232876712329,0.1976047904191617,0.24,-0.08250790305584826
11.1,0.31,0.49,2.7,0.094,16.0,47.0,0.9986,3.12,1.02,10.6,7,0.33846153846153837,0.13013698630136986,0.4131736526946108,0.49,0.2083245521601685
7.3,0.73,0.24,1.9,0.108,18.0,102.0,0.9967,3.26,0.59,9.3,5,0.13846153846153864,0.41780821917808214,0.155688622754491,0.24,-0.2793466807165435
5.0,0.42,0.24,2.0,0.06,19.0,50.0,0.9917,3.72,0.74,14.0,8,0.8615384615384618,0.2054794520547945,0.24550898203592816,0.24,0.6560590094836674
10.2,0.29,0.49,2.6,0.059,5.0,13.0,0.9976,3.05,0.74,10.5,7,0.32307692307692304,0.11643835616438356,0.24550898203592816,0.49,0.20663856691253948
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,0.19999999999999996,0.226027397260274,0.1437125748502994,0.49,-0.026027397260274032
6.6,0.39,0.49,1.7,0.07,23.0,149.0,0.9922,3.12,0.5,11.5,6,0.476923076923077,0.18493150684931509,0.10179640718562874,0.49,0.2919915700737619
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,5,0.19999999999999996,0.226027397260274,0.1437125748502994,0.49,-0.026027397260274032
9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5,0.0923076923076922,0.25342465753424653,0.1497005988023952,0.58,-0.16111696522655433
7.9,0.72,0.17,2.6,0.096,20.0,38.0,0.9978,3.4,0.53,9.5,5,0.1692307692307693,0.410958904109589,0.1197604790419162,0.17,-0.24172813487881972
8.9,0.595,0.41,7.9,0.086,30.0,109.0,0.9998,3.27,0.57,9.3,5,0.13846153846153864,0.3253424657534246,0.1437125748502994,0.41,-0.186880927291886
12.4,0.4,0.51,2.0,0.059,6.0,24.0,0.9994,3.04,0.6,9.3,6,0.13846153846153864,0.1917808219178082,0.1616766467065868,0.51,-0.05331928345626957
11.9,0.58,0.58,1.9,0.071,5.0,18.0,0.998,3.09,0.63,10.0,6,0.24615384615384617,0.3150684931506849,0.17964071856287425,0.58,-0.06891464699683875
8.5,0.585,0.18,2.1,0.078,5.0,30.0,0.9967,3.2,0.48,9.8,6,0.2153846153846155,0.31849315068493145,0.08982035928143708,0.18,-0.10310853530031594
12.7,0.59,0.45,2.3,0.082,11.0,22.0,1.0,3.0,0.7,9.3,6,0.13846153846153864,0.32191780821917804,0.2215568862275449,0.45,-0.1834562697576394
8.2,0.915,0.27,2.1,0.088,7.0,23.0,0.9962,3.26,0.47,10.0,4,0.24615384615384617,0.5445205479452054,0.08383233532934128,0.27,-0.29836670179135927
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,0.0923076923076922,0.2328767123287671,0.13772455089820365,0.52,-0.1405690200210749
7.7,0.835,0.0,2.6,0.081,6.0,14.0,0.9975,3.3,0.52,9.3,5,0.13846153846153864,0.48972602739726023,0.1137724550898204,0.0,-0.3512644889357216
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6,0.0923076923076922,0.2328767123287671,0.13772455089820365,0.52,-0.1405690200210749
8.3,0.58,0.13,2.9,0.096,14.0,63.0,0.9984,3.17,0.62,9.1,6,0.10769230769230775,0.3150684931506849,0.17365269461077845,0.13,-0.20737618545837716
8.3,0.6,0.13,2.6,0.085,6.0,24.0,0.9984,3.31,0.59,9.2,6,0.12307692307692308,0.3287671232876712,0.155688622754491,0.13,-0.20569020021074813
9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,7,0.5846153846153845,0.19863013698630133,0.27544910179640725,0.48,0.3859852476290832
8.8,0.48,0.41,3.3,0.092,26.0,52.0,0.9982,3.31,0.53,10.5,6,0.32307692307692304,0.2465753424657534,0.1197604790419162,0.41,0.07650158061116963
10.1,0.65,0.37,5.1,0.11,11.0,65.0,1.0026,3.32,0.64,10.4,6,0.3076923076923077,0.363013698630137,0.18562874251497005,0.37,-0.055321390937829285
6.3,0.36,0.19,3.2,0.075,15.0,39.0,0.9956,3.56,0.52,12.7,6,0.6615384615384614,0.1643835616438356,0.1137724550898204,0.19,0.4971548998946258
8.8,0.24,0.54,2.5,0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5,0.12307692307692308,0.0821917808219178,0.125748502994012,0.54,0.04088514225500528
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,5,0.15384615384615397,0.1780821917808219,0.125748502994012,0.55,-0.024236037934667942
7.5,0.64,0.0,2.4,0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6,0.24615384615384617,0.3561643835616438,0.1616766467065868,0.0,-0.11001053740779765
8.2,0.39,0.38,1.5,0.058,10.0,29.0,0.9962,3.26,0.74,9.8,5,0.2153846153846155,0.18493150684931509,0.24550898203592816,0.38,0.03045310853530042
9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,6,0.2769230769230768,0.43493150684931503,0.6167664670658684,0.18,-0.1580084299262382
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,0.19999999999999996,0.3287671232876712,0.1437125748502994,0.5,-0.12876712328767126
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,5,0.19999999999999996,0.3287671232876712,0.1437125748502994,0.5,-0.12876712328767126
11.5,0.31,0.51,2.2,0.079,14.0,28.0,0.9982,3.03,0.93,9.8,6,0.2153846153846155,0.13013698630136986,0.35928143712574856,0.51,0.08524762908324565
11.4,0.46,0.5,2.7,0.122,4.0,17.0,1.0006,3.13,0.7,10.2,5,0.2769230769230768,0.2328767123287671,0.2215568862275449,0.5,0.04404636459430972
11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5,0.13846153846153864,0.17123287671232873,0.281437125748503,0.41,-0.032771338250790094
8.3,0.54,0.24,3.4,0.076,16.0,112.0,0.9976,3.27,0.61,9.4,5,0.15384615384615397,0.2876712328767123,0.16766467065868265,0.24,-0.13382507903055835
8.2,0.56,0.23,3.4,0.078,14.0,104.0,0.9976,3.28,0.62,9.4,5,0.15384615384615397,0.30136986301369867,0.17365269461077845,0.23,-0.1475237091675447
10.0,0.58,0.22,1.9,0.08,9.0,32.0,0.9974,3.13,0.55,9.5,5,0.1692307692307693,0.3150684931506849,0.1317365269461078,0.22,-0.14583772391991562
7.9,0.51,0.25,2.9,0.077,21.0,45.0,0.9974,3.49,0.96,12.1,6,0.5692307692307692,0.2671232876712329,0.3772455089820359,0.25,0.3021074815595363
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,0.2769230769230768,0.39041095890410954,0.2335329341317365,0.0,-0.11348788198103271
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5,0.2769230769230768,0.39041095890410954,0.2335329341317365,0.0,-0.11348788198103271
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,0.10769230769230775,0.3287671232876712,0.09580838323353294,0.29,-0.22107481559536346
8.8,0.6,0.29,2.2,0.098,5.0,15.0,0.9988,3.36,0.49,9.1,5,0.10769230769230775,0.3287671232876712,0.09580838323353294,0.29,-0.22107481559536346
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,0.13846153846153864,0.2876712328767123,0.1616766467065868,0.26,-0.14920969441517368
7.6,0.685,0.23,2.3,0.111,20.0,84.0,0.9964,3.21,0.61,9.3,5,0.13846153846153864,0.386986301369863,0.16766467065868265,0.23,-0.24852476290832437
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,6,0.13846153846153864,0.2876712328767123,0.1616766467065868,0.26,-0.14920969441517368
10.4,0.28,0.54,2.7,0.105,5.0,19.0,0.9988,3.25,0.63,9.5,5,0.1692307692307693,0.10958904109589043,0.17964071856287425,0.54,0.05964172813487886
7.6,0.41,0.14,3.0,0.087,21.0,43.0,0.9964,3.32,0.57,10.5,6,0.32307692307692304,0.19863013698630133,0.1437125748502994,0.14,0.12444678609062171
10.1,0.935,0.22,3.4,0.105,11.0,86.0,1.001,3.43,0.64,11.3,4,0.44615384615384635,0.5582191780821918,0.18562874251497005,0.22,-0.11206533192834545
7.9,0.35,0.21,1.9,0.073,46.0,102.0,0.9964,3.27,0.58,9.5,5,0.1692307692307693,0.15753424657534243,0.1497005988023952,0.21,0.011696522655426866
8.7,0.84,0.0,1.4,0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5,0.19999999999999996,0.4931506849315068,0.1317365269461078,0.0,-0.29315068493150687
9.6,0.88,0.28,2.4,0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5,0.15384615384615397,0.5205479452054794,0.1197604790419162,0.28,-0.36670179135932546
9.5,0.885,0.27,2.3,0.084,31.0,145.0,0.9978,3.24,0.53,9.4,5,0.15384615384615397,0.523972602739726,0.1197604790419162,0.27,-0.37012644889357205
7.7,0.915,0.12,2.2,0.143,7.0,23.0,0.9964,3.35,0.65,10.2,7,0.2769230769230768,0.5445205479452054,0.1916167664670659,0.12,-0.2675974710221286
8.9,0.29,0.35,1.9,0.067,25.0,57.0,0.997,3.18,1.36,10.3,6,0.2923076923076924,0.11643835616438356,0.6167664670658684,0.35,0.17586933614330882
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0.15384615384615397,0.2876712328767123,0.17365269461077845,0.45,-0.13382507903055835
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,0.1692307692307693,0.32191780821917804,0.17964071856287425,0.44,-0.15268703898840874
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0.15384615384615397,0.2876712328767123,0.17365269461077845,0.45,-0.13382507903055835
9.5,0.59,0.44,2.3,0.071,21.0,68.0,0.9992,3.46,0.63,9.5,5,0.1692307692307693,0.32191780821917804,0.17964071856287425,0.44,-0.15268703898840874
9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,3.39,0.62,9.4,5,0.15384615384615397,0.2876712328767123,0.17365269461077845,0.45,-0.13382507903055835
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,7,0.2615384615384615,0.3561643835616438,0.21556886227544905,0.1,-0.09462592202318232
7.3,0.67,0.05,3.6,0.107,6.0,20.0,0.9972,3.4,0.63,10.1,5,0.2615384615384615,0.3767123287671233,0.17964071856287425,0.05,-0.1151738672286618
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,0.40000000000000013,0.4965753424657534,0.1497005988023952,0.01,-0.09657534246575328
8.7,0.48,0.3,2.8,0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7,0.4307692307692308,0.2465753424657534,0.2035928143712575,0.3,0.18419388830347738
6.7,0.42,0.27,8.6,0.068,24.0,148.0,0.9948,3.16,0.57,11.3,6,0.44615384615384635,0.2054794520547945,0.1437125748502994,0.27,0.24067439409905184
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,0.18461538461538463,0.21232876712328763,0.10179640718562874,0.39,-0.027713382507903006
9.8,0.88,0.25,2.5,0.104,35.0,155.0,1.001,3.41,0.67,11.2,5,0.4307692307692308,0.5205479452054794,0.2035928143712575,0.25,-0.08977871443624863
15.9,0.36,0.65,7.5,0.096,22.0,71.0,0.9976,2.98,0.84,14.9,5,1.0000000000000002,0.1643835616438356,0.3053892215568863,0.65,0.8356164383561646
9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,6,0.5538461538461539,0.14383561643835616,0.125748502994012,0.59,0.4100105374077977
8.6,0.47,0.47,2.4,0.074,7.0,29.0,0.9979,3.08,0.46,9.5,5,0.1692307692307693,0.23972602739726023,0.07784431137724554,0.47,-0.07049525816649094
9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,5,0.15384615384615397,0.2945205479452055,0.16766467065868265,0.17,-0.14067439409905153
10.7,0.43,0.39,2.2,0.106,8.0,32.0,0.9986,2.89,0.5,9.6,5,0.18461538461538463,0.21232876712328763,0.10179640718562874,0.39,-0.027713382507903006
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,7,0.32307692307692304,0.2602739726027397,0.2095808383233533,0.59,0.06280295047418333
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,0.18461538461538463,0.273972602739726,0.28742514970059885,0.07,-0.08935721812434139
7.1,0.84,0.02,4.4,0.096,5.0,13.0,0.997,3.41,0.57,11.0,4,0.40000000000000013,0.4931506849315068,0.1437125748502994,0.02,-0.09315068493150669
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,6,0.18461538461538463,0.273972602739726,0.28742514970059885,0.07,-0.08935721812434139
7.5,0.42,0.31,1.6,0.08,15.0,42.0,0.9978,3.31,0.64,9.0,5,0.0923076923076922,0.2054794520547945,0.18562874251497005,0.31,-0.11317175974710231
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,6,0.18461538461538463,0.30821917808219174,0.2215568862275449,0.06,-0.12360379346680711
10.1,0.28,0.46,1.8,0.05,5.0,13.0,0.9974,3.04,0.79,10.2,6,0.2769230769230768,0.10958904109589043,0.27544910179640725,0.46,0.1673340358271864
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,5,0.2769230769230768,0.1917808219178082,0.1976047904191617,0.52,0.08514225500526862
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,0.19999999999999996,0.32191780821917804,0.13772455089820365,0.14,-0.12191780821917808
8.3,0.49,0.36,1.8,0.222,6.0,16.0,0.998,3.18,0.6,9.5,6,0.1692307692307693,0.25342465753424653,0.1616766467065868,0.36,-0.08419388830347724
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,0.12307692307692308,0.15068493150684933,0.1976047904191617,0.45,-0.02760800842992625
10.0,0.73,0.43,2.3,0.059,15.0,31.0,0.9966,3.15,0.57,11.0,5,0.40000000000000013,0.41780821917808214,0.1437125748502994,0.43,-0.017808219178082008
11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,2.94,0.66,9.2,6,0.12307692307692308,0.15068493150684933,0.1976047904191617,0.45,-0.02760800842992625
6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,3.26,0.58,10.0,5,0.24615384615384617,0.1917808219178082,0.1497005988023952,0.24,0.05437302423603796
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,0.1692307692307693,0.41780821917808214,0.1137724550898204,0.21,-0.24857744994731285
9.8,1.24,0.34,2.0,0.079,32.0,151.0,0.998,3.15,0.53,9.5,5,0.1692307692307693,0.7671232876712328,0.1197604790419162,0.34,-0.5978925184404635
8.2,0.73,0.21,1.7,0.074,5.0,13.0,0.9968,3.2,0.52,9.5,5,0.1692307692307693,0.41780821917808214,0.1137724550898204,0.21,-0.24857744994731285
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,0.13846153846153864,0.1917808219178082,0.2035928143712575,0.41,-0.05331928345626957
9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5,0.2769230769230768,0.19863013698630133,0.1916167664670659,0.39,0.0782929399367755
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,6,0.13846153846153864,0.1917808219178082,0.2035928143712575,0.41,-0.05331928345626957
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,5,0.23076923076923084,0.4657534246575342,0.08982035928143708,0.11,-0.23498419388830338
8.3,0.78,0.1,2.6,0.081,45.0,87.0,0.9983,3.48,0.53,10.0,5,0.24615384615384617,0.452054794520548,0.1197604790419162,0.1,-0.2059009483667018
10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,5,0.18461538461538463,0.0958904109589041,0.125748502994012,0.45,0.08872497365648052
13.3,0.43,0.58,1.9,0.07,15.0,40.0,1.0004,3.06,0.49,9.0,5,0.0923076923076922,0.21232876712328763,0.09580838323353294,0.58,-0.12002107481559543
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,6,0.2769230769230768,0.226027397260274,0.09580838323353294,0.23,0.05089567966280284
8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,5,0.2153846153846155,0.2328767123287671,0.125748502994012,0.31,-0.017492096944151603
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,0.44615384615384635,0.452054794520548,0.13772455089820365,0.23,-0.0059009483667016305
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,5,0.15384615384615397,0.5890410958904109,0.08982035928143708,0.32,-0.4351949420442569
8.1,0.78,0.23,2.6,0.059,5.0,15.0,0.997,3.37,0.56,11.3,5,0.44615384615384635,0.452054794520548,0.13772455089820365,0.23,-0.0059009483667016305
7.1,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,5,0.10769230769230775,0.363013698630137,0.1616766467065868,0.18,-0.25532139093782924
9.1,0.64,0.23,3.1,0.095,13.0,38.0,0.9998,3.28,0.59,9.7,5,0.19999999999999996,0.3561643835616438,0.155688622754491,0.23,-0.15616438356164386
7.7,0.66,0.04,1.6,0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5,0.15384615384615397,0.3698630136986301,0.08383233532934128,0.04,-0.21601685985247615
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,5,0.15384615384615397,0.1780821917808219,0.43113772455089827,0.48,-0.024236037934667942
7.4,1.185,0.0,4.25,0.097,5.0,14.0,0.9966,3.63,0.54,10.7,3,0.3538461538461537,0.7294520547945206,0.125748502994012,0.0,-0.3756059009483669
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,0.2153846153846155,0.547945205479452,0.125748502994012,0.24,-0.3325605900948365
8.6,0.49,0.51,2.0,0.422,16.0,62.0,0.9979,3.03,1.17,9.0,5,0.0923076923076922,0.25342465753424653,0.5029940119760479,0.51,-0.16111696522655433
9.0,0.48,0.32,2.8,0.084,21.0,122.0,0.9984,3.32,0.62,9.4,5,0.15384615384615397,0.2465753424657534,0.17365269461077845,0.32,-0.09272918861959945
9.0,0.47,0.31,2.7,0.084,24.0,125.0,0.9984,3.31,0.61,9.4,5,0.15384615384615397,0.23972602739726023,0.16766467065868265,0.31,-0.08587987355110627
5.1,0.47,0.02,1.3,0.034,18.0,44.0,0.9921,3.9,0.62,12.8,6,0.676923076923077,0.23972602739726023,0.17365269461077845,0.02,0.4371970495258167
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.1692307692307693,0.363013698630137,0.2035928143712575,0.02,-0.1937829293993677
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.1692307692307693,0.363013698630137,0.2035928143712575,0.02,-0.1937829293993677
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,5,0.19999999999999996,0.3390410958904109,0.1197604790419162,0.28,-0.13904109589041097
11.8,0.38,0.55,2.1,0.071,5.0,19.0,0.9986,3.11,0.62,10.8,6,0.36923076923076925,0.1780821917808219,0.17365269461077845,0.55,0.19114857744994734
10.6,1.02,0.43,2.9,0.076,26.0,88.0,0.9984,3.08,0.57,10.1,6,0.2615384615384615,0.6164383561643836,0.1437125748502994,0.43,-0.3548998946259221
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,6,0.1692307692307693,0.363013698630137,0.2035928143712575,0.02,-0.1937829293993677
7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,3.47,0.67,9.4,6,0.15384615384615397,0.3561643835616438,0.2035928143712575,0.02,-0.20231822971548985
7.5,0.38,0.48,2.6,0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4,0.18461538461538463,0.1780821917808219,0.2215568862275449,0.48,0.006533192834562718
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,4,0.19999999999999996,0.4417808219178082,0.125748502994012,0.04,-0.24178082191780825
8.4,1.035,0.15,6.0,0.073,11.0,54.0,0.999,3.37,0.49,9.9,5,0.23076923076923084,0.6267123287671232,0.09580838323353294,0.15,-0.3959430979978924
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,5,0.24615384615384617,0.452054794520548,0.08383233532934128,0.08,-0.2059009483667018
7.4,0.49,0.19,3.0,0.077,16.0,37.0,0.9966,3.37,0.51,10.5,5,0.32307692307692304,0.25342465753424653,0.10778443113772454,0.19,0.0696522655426765
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,6,0.49230769230769234,0.2910958904109589,0.16766467065868265,0.12,0.20121180189673343
9.7,0.31,0.47,1.6,0.062,13.0,33.0,0.9983,3.27,0.66,10.0,6,0.24615384615384617,0.13013698630136986,0.1976047904191617,0.47,0.11601685985247631
10.6,1.025,0.43,2.8,0.08,21.0,84.0,0.9985,3.06,0.57,10.1,5,0.2615384615384615,0.6198630136986301,0.1437125748502994,0.43,-0.35832455216016856
8.9,0.565,0.34,3.0,0.093,16.0,112.0,0.9998,3.38,0.61,9.5,5,0.1692307692307693,0.30479452054794515,0.16766467065868265,0.34,-0.13556375131717585
8.7,0.69,0.0,3.2,0.084,13.0,33.0,0.9992,3.36,0.45,9.4,5,0.15384615384615397,0.39041095890410954,0.07185628742514968,0.0,-0.23656480505795557
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0.15384615384615397,0.21232876712328763,0.07784431137724554,0.36,-0.058482613277133666
9.9,0.74,0.28,2.6,0.078,21.0,77.0,0.998,3.28,0.51,9.8,5,0.2153846153846155,0.42465753424657526,0.10778443113772454,0.28,-0.20927291886195976
7.2,0.49,0.18,2.7,0.069,13.0,34.0,0.9967,3.29,0.48,9.2,6,0.12307692307692308,0.25342465753424653,0.08982035928143708,0.18,-0.13034773445732345
8.0,0.43,0.36,2.3,0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5,0.15384615384615397,0.21232876712328763,0.07784431137724554,0.36,-0.058482613277133666
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,5,0.24615384615384617,0.2328767123287671,0.1437125748502994,0.11,0.013277133825079057
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0.18461538461538463,0.30136986301369867,0.06586826347305388,0.04,-0.11675447839831404
7.1,0.66,0.0,3.9,0.086,17.0,45.0,0.9976,3.46,0.54,9.5,5,0.1692307692307693,0.3698630136986301,0.125748502994012,0.0,-0.20063224446786082
8.4,0.56,0.04,2.0,0.082,10.0,22.0,0.9976,3.22,0.44,9.6,5,0.18461538461538463,0.30136986301369867,0.06586826347305388,0.04,-0.11675447839831404
8.9,0.48,0.24,2.85,0.094,35.0,106.0,0.9982,3.1,0.53,9.2,5,0.12307692307692308,0.2465753424657534,0.1197604790419162,0.24,-0.12349841938883033
7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5,0.24615384615384617,0.2054794520547945,0.155688622754491,0.08,0.04067439409905166
7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,0.1692307692307693,0.13013698630136986,0.7724550898203595,0.3,0.03909378292939944
7.5,1.115,0.1,3.1,0.086,5.0,12.0,0.9958,3.54,0.6,11.2,4,0.4307692307692308,0.6815068493150684,0.1616766467065868,0.1,-0.25073761854583765
9.0,0.66,0.17,3.0,0.077,5.0,13.0,0.9976,3.29,0.55,10.4,5,0.3076923076923077,0.3698630136986301,0.1317365269461078,0.17,-0.06217070600632241
8.1,0.72,0.09,2.8,0.084,18.0,49.0,0.9994,3.43,0.72,11.1,6,0.41538461538461546,0.410958904109589,0.2335329341317365,0.09,0.004425711275026445
